"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"21604","L1","L1 11",14,"reflexive","tt","reflexive tt",4,0,186,186,"Unambiguous","Mismatch",186
"21606","L1","L1 11",15,"reflexive","tt","reflexive tt",1,0,216,216,"Ambiguous","Match",216
"21608","L1","L1 11",18,"reflexive","tt","reflexive tt",4,0,196,196,"Unambiguous","Mismatch",196
"21610","L1","L1 11",20,"reflexive","tt","reflexive tt",2,0,160,160,"Ambiguous","Mismatch",160
"21612","L1","L1 11",13,"reflexive","tt","reflexive tt",3,1,0,NA,"Unambiguous","Match",NA
"21614","L1","L1 11",8,"reflexive","tt","reflexive tt",2,0,254,254,"Ambiguous","Mismatch",254
"21616","L1","L1 11",9,"reflexive","tt","reflexive tt",3,0,182,182,"Unambiguous","Match",182
"21618","L1","L1 11",19,"reflexive","tt","reflexive tt",1,0,162,162,"Ambiguous","Match",162
"21620","L1","L1 11",24,"reflexive","tt","reflexive tt",2,0,750,750,"Ambiguous","Mismatch",750
"21622","L1","L1 11",2,"reflexive","tt","reflexive tt",4,0,262,262,"Unambiguous","Mismatch",262
"21624","L1","L1 11",10,"reflexive","tt","reflexive tt",4,0,924,924,"Unambiguous","Mismatch",924
"21626","L1","L1 11",23,"reflexive","tt","reflexive tt",1,0,288,288,"Ambiguous","Match",288
"21628","L1","L1 11",12,"reflexive","tt","reflexive tt",2,0,600,600,"Ambiguous","Mismatch",600
"21630","L1","L1 11",21,"reflexive","tt","reflexive tt",3,0,150,150,"Unambiguous","Match",150
"21632","L1","L1 11",16,"reflexive","tt","reflexive tt",2,0,186,186,"Ambiguous","Mismatch",186
"21634","L1","L1 11",7,"reflexive","tt","reflexive tt",1,0,252,252,"Ambiguous","Match",252
"21636","L1","L1 11",5,"reflexive","tt","reflexive tt",3,0,412,412,"Unambiguous","Match",412
"21638","L1","L1 11",3,"reflexive","tt","reflexive tt",1,0,244,244,"Ambiguous","Match",244
"21640","L1","L1 11",1,"reflexive","tt","reflexive tt",3,0,176,176,"Unambiguous","Match",176
